f,r,x
47.180648,6070.78,-5933.69
47.205600,5943.55,-5975.74
47.230552,5785.27,-6028.65
47.255500,5674.51,-6032.29
47.280448,5549.48,-6066.20
47.305400,5399.48,-6100.09
47.330352,5275.81,-6123.73
47.355300,5177.88,-6111.27
47.380248,5016.37,-6129.02
47.405200,4899.59,-6150.03
47.430152,4796.31,-6141.84
47.455100,4704.76,-6141.15
47.480048,4587.57,-6153.25
47.505000,4460.05,-6133.97
47.529952,4382.44,-6135.18
47.554900,4259.20,-6136.52
47.579848,4174.06,-6108.70
47.604800,4070.90,-6067.80
47.629752,3996.90,-6078.88
47.654700,3913.29,-6051.98
47.679648,3810.52,-6029.03
47.704600,3740.19,-6017.32
47.729552,3673.15,-5990.31
47.754500,3570.92,-5973.34
47.779448,3490.27,-5947.93
47.804400,3412.74,-5909.77
47.829352,3354.86,-5905.93
47.854300,3281.02,-5863.93
47.879248,3238.50,-5844.97
47.904200,3149.48,-5816.34
47.929152,3097.01,-5803.74
47.954100,3033.96,-5761.30
47.979048,2973.61,-5734.49
48.004000,2916.88,-5703.55
48.028952,2861.95,-5688.67
48.053900,2805.27,-5660.27
48.078848,2744.17,-5633.44
48.103800,2701.47,-5604.33
48.128752,2649.21,-5569.69
48.153700,2612.49,-5549.84
48.178648,2560.24,-5520.35
48.203600,2497.43,-5493.48
48.228552,2468.05,-5463.84
48.253500,2422.28,-5425.80
48.278448,2386.46,-5414.92
48.303400,2342.46,-5386.70
48.328352,2301.20,-5346.34
48.353300,2261.02,-5327.34
48.378248,2205.84,-5286.64
48.403200,2188.47,-5264.99
48.428152,2154.68,-5247.81
48.453100,2118.71,-5214.92
48.478048,2083.50,-5180.09
48.503000,2059.97,-5161.01
48.527952,2008.98,-5121.89
48.552900,1984.61,-5096.73
48.577848,1960.16,-5075.72
48.602800,1929.45,-5037.91
48.627752,1905.88,-5023.38
48.652700,1867.71,-4980.26
48.677648,1839.44,-4966.67
48.702600,1820.38,-4940.93
48.727552,1791.17,-4929.15
48.752500,1775.01,-4905.65
48.777448,1743.22,-4875.05
48.802400,1724.33,-4855.32
48.827352,1696.84,-4838.86
48.852300,1671.89,-4806.71
48.877248,1641.24,-4786.53
48.902200,1619.26,-4767.91
48.927152,1608.47,-4752.62
48.952100,1581.64,-4722.53
48.977048,1556.65,-4705.84
49.002000,1529.40,-4676.99
49.026952,1514.80,-4661.08
49.051900,1488.71,-4640.49
49.076848,1486.74,-4628.28
49.101800,1454.74,-4599.41
49.126752,1445.10,-4576.56
49.151700,1418.69,-4555.25
49.176648,1401.11,-4537.39
49.201600,1381.33,-4514.05
49.226552,1364.71,-4497.30
49.251500,1346.79,-4478.63
49.276448,1321.70,-4447.31
49.301400,1317.75,-4437.06
49.326352,1297.85,-4417.28
49.351300,1284.04,-4399.25
49.376248,1268.42,-4376.86
49.401200,1259.21,-4367.18
49.426152,1229.09,-4341.00
49.451100,1221.50,-4319.26
49.476048,1204.54,-4303.42
49.501000,1196.84,-4289.76
49.525952,1176.73,-4268.51
49.550900,1164.15,-4249.53
49.575848,1147.53,-4228.71
49.600800,1137.96,-4219.30
49.625752,1119.97,-4191.14
49.650700,1119.09,-4179.72
49.675648,1098.20,-4161.16
49.700600,1085.11,-4141.18
49.725552,1079.05,-4130.82
49.750500,1067.37,-4112.64
49.775448,1057.49,-4100.36
49.800400,1038.94,-4072.68
49.825352,1043.56,-4062.75
49.850300,1023.56,-4050.59
49.875248,1011.90,-4030.77
49.900200,998.20,-4019.61
49.925152,995.82,-4000.84
49.950100,979.83,-3983.44
49.975048,968.30,-3971.94
50.000000,946.56,-3939.28
